Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Lamiaceae',)","('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Hypericaceae',)","('Plantaginaceae',)","('Fabaceae',)","('Rosaceae',)","('Asparagaceae',)","('Caryophyllaceae',)","('Ranunculaceae',)","('Caprifoliaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Apiaceae',)","('Campanulaceae',)","('Poaceae',)","('Rubiaceae',)","('Boraginaceae',)","('Scrophulariaceae',)","('Violaceae',)","('Sylviidae',)","('Zygaenidae',)","('Phylloscopidae',)","('Physciaceae',)","('Amaranthaceae',)","('Eumenidae',)","('Collemataceae',)","('Geraniaceae',)","('Geometridae',)","('Cyperaceae',)","('Equidae',)","('Convolvulaceae',)","('Cladoniaceae',)","('Colchicaceae',)","('Colubridae',)","('Cettiidae',)","('Cistaceae',)","('Acrocephalidae',)","('Acarosporaceae',)","('Amaryllidaceae',)","('Aegithalidae',)","('Aspleniaceae',)","('Candelariaceae',)","('Placynthiaceae',)","('Pinaceae',)","('Papaveraceae',)","('Parmeliaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Moraceae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Polygalaceae',)","('Ranidae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)",Population,"('Erebidae',)","('Sphingidae',)","('Pyralidae',)","('Lasiocampidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Potamidae',)","('Caliciaceae',)","('Juncaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Rhamnaceae',)","('Anacardiaceae',)","('Araceae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Catillariaceae',)","('Crabronidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Peltigeraceae',)","('Nephromataceae',)","('Mutillidae',)","('Pannariaceae',)","('Malvaceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Anobiidae',)","('Ascalaphidae',)","('Mantidae',)","('Ancyrocephalidae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tetraodontidae',)","('Tortricidae',)","('Unknown',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Salticidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Chondrinidae',)","('Cochlostomatidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Geomitridae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Glareolidae',)","('Buthidae',)","('Araneidae',)","('Arbaciidae',)","('Asphodelaceae',)","('Cerithiidae',)","('Julidae',)","('Helicidae',)","('Nemopteridae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Resedaceae',)","('Morchellaceae',)","('Salamandridae',)","('Gentianaceae',)","('Lythraceae',)","('Certhiidae',)","('Equisetaceae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Ericaceae',)","('Apocynaceae',)","('Polypodiaceae',)","('Calopterygidae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Echinasteridae',)","('Phoenicopteridae',)","('Pentatomidae',)","('Pompilidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Glaphyridae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Stratiomyidae',)","('Typhlopidae',)","('Gekkonidae',)","('Dioscoreaceae',)","('Discinaceae',)","('Caloscyphaceae',)","('Pteridaceae',)","('Platanaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Smilacaceae',)","('Hexanchidae',)","('Cetoniidae',)","('Dennstaedtiaceae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Porcellionidae',)","('Triakidae',)","('Agaricaceae',)","('Araliaceae',)","('Locustellidae',)","('Meloidae',)","('Pluteaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Gelechiidae',)","('Felidae',)","('Bryaceae',)","('Brachyceridae',)","('Limacidae',)","('Hygrophoraceae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Scytodidae',)","('Targioniaceae',)","('Trachelipodidae',)","('Cydnidae',)","('Geotrupidae',)","('Leporidae',)",Vegetation Count,Regional Fuel Content
2005-11-01,0,88.88210356235504,0.00041883930634867284,6.770061738197926,15.910000000000025,2.410000000000025,10.687504511192003,0.28067925572395325,0.27941080927848816,0.29083664541799675,1.5519200380684228,0.06621653524881206,0.8285070721150906,82.31764705882352,0,0,0,3.0,1,0.0,83.91764705882353,364.32156862745103,122.27843137254902,3,0,5,0,0,0,0,0,19.0,16.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012653061224489797,3.6662478691464195
2005-12-01,0,24.249840942104584,0.00043362378576716765,4.1676984553995045,11.79000000000002,-0.14999999999997726,4.509665344402208,0.37968918681144714,0.37933722138404846,0.3835957371637202,2.968901822049031,0.6756414124902094,1.5352297962409271,82.31764705882352,0,0,0,3.0,1,0.0,83.91764705882353,364.32156862745103,122.27843137254902,3,0,5,0,0,0,0,0,19.0,16.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012653061224489797,3.6662478691464195
2006-01-01,0,20.36789059638977,0.0012814998058274796,3.7823140795346344,9.110000000000014,-6.25,0.8570000839418981,0.38947299122810364,0.38795167207717896,0.38419855273131165,2.9722106814404703,0.3629346831208113,1.3356553351123093,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-02-01,0,29.723316431045532,0.0013887881209484476,5.499033405454327,12.890000000000043,-9.309999999999945,4.186467304625239,0.41899484395980835,0.4179486036300659,0.4290516102713261,2.6176021098471325,0.8388947400118222,1.4990635119513014,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-03-01,0,10.268923640182948,0.0004351138613856165,2.8010505491552666,18.670000000000016,-13.96999999999997,10.516191235664905,0.39808234572410583,0.39108091592788696,0.39341102077059764,3.010126731821068,0.4538391072440392,1.266912554067442,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-04-01,0,16.999131441082227,0.00044107436991680515,2.8486190897190315,26.410000000000025,9.250000000000057,17.647403927342054,0.3641437590122223,0.3522374927997589,0.36698659004396994,2.863419586682993,0.22494829128658328,0.9676131290775186,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-05-01,0,15.642943978338764,0.0,0.9443528128073597,34.39000000000004,10.770000000000039,23.20971132040546,0.31009143590927124,0.3018505871295929,0.3195529097195067,2.070531744292871,0.028103856907806857,1.0420084533683,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-06-01,0,13.500913977622986,0.0008553265615773853,1.1208922733697284,37.75000000000006,16.390000000000043,28.25235991493895,0.23036938905715942,0.22622334957122803,0.23931480941780064,2.583585453732142,0.5802503714822799,1.2285434016846437,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-07-01,0,20.005464553833008,0.0,2.2148805355376187,38.950000000000045,23.350000000000023,29.3699936545529,0.2004932463169098,0.19881370663642883,0.2120697605267666,2.0871066184794347,0.1232537412559109,0.8387407811548502,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-08-01,0,2.7296863016950113,0.0,0.25792478362575866,39.93000000000001,26.55000000000001,32.9249601275917,0.1647486388683319,0.16364364326000214,0.17312078223083957,2.716078987445423,0.4766629078042785,1.4700600033709874,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-09-01,0,23.605743050570283,0.0004351138613856165,2.462254043860148,36.170000000000016,14.970000000000027,26.922953458025233,0.19510704278945923,0.19258296489715576,0.20210744084068463,2.283930228675527,0.6346460696604679,1.1395736225492674,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-10-01,0,19.980469346041474,0.0,3.0517040241438167,27.930000000000007,5.57000000000005,18.915508698412168,0.29901912808418274,0.29182490706443787,0.3046151861144405,2.436871859956679,0.36204255809845165,0.9529297306420249,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-11-01,0,21.421143412510446,0.0,1.5784988006807468,16.210000000000036,1.7700000000000387,10.97041662390501,0.30482423305511475,0.29004523158073425,0.309894224673367,2.1906992784886716,0.06862951542929839,0.7693062899164516,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2006-12-01,0,8.729755878448486,0.0,0.9409554206360438,11.650000000000034,0.8100000000000023,6.542506865249209,0.33653581142425537,0.33504894375801086,0.34563532861416035,2.5408032332070776,0.514369696082254,1.083109864525701,85.8156862745098,0,0,0,3.0,0,0.0,83.01176470588236,338.486274509804,147.521568627451,3,0,5,0,0,0,0,0,1.0,16.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2085.14784969442,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.6626086649233165
2007-01-01,0,8.539170026779175,0.0002682209014892578,0.6134741709431769,14.330000000000041,2.0300000000000296,7.3263199680840785,0.33345288038253784,0.3291921615600586,0.3441566755516867,2.744096293115422,0.22913915270676705,1.183492523229869,90.8156862745098,0,0,0,3.0,1,0.0,100.27058823529411,316.078431372549,144.6705882352941,4,0,5,0,0,0,0,0,17.0,23.0,6.0,8.0,8.0,7.0,2.0,8.0,7.0,1.0,13.0,1.0,3.0,1.0,22.0,6.0,6.0,39.0,9.0,4.0,4.0,3.0,2.0,3.0,2.0,13.0,2.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2085.14784969442,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,3.719034052367386
2007-02-01,0,17.998391389841828,0.0008493657901453844,2.9356651879138838,13.730000000000018,-2.7099999999999795,6.850949929921228,0.34828922152519226,0.3428974449634552,0.35622991528807646,2.3095791259166516,0.24105336317833412,1.0905539773235053,90.8156862745098,0,0,0,3.0,1,0.0,100.27058823529411,316.078431372549,144.6705882352941,4,0,5,0,0,0,0,0,17.0,23.0,6.0,8.0,8.0,7.0,2.0,8.0,7.0,1.0,13.0,1.0,3.0,1.0,22.0,6.0,6.0,39.0,9.0,4.0,4.0,3.0,2.0,3.0,2.0,13.0,2.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2085.14784969442,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,3.719034052367386
2007-03-01,0,16.65137724258514,0.0,1.9295607813870541,18.470000000000027,7.670000000000016,13.04193293840666,0.3737002909183502,0.37317222356796265,0.3774775814686856,2.5045533219858185,0.4715248926554294,1.4906858180177303,90.8156862745098,0,0,0,3.0,1,0.0,100.27058823529411,316.078431372549,144.6705882352941,4,0,5,0,0,0,0,0,17.0,23.0,6.0,8.0,8.0,7.0,2.0,8.0,7.0,1.0,13.0,1.0,3.0,1.0,22.0,6.0,6.0,39.0,9.0,4.0,4.0,3.0,2.0,3.0,2.0,13.0,2.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2085.14784969442,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,3.719034052367386
