Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Sylviidae',)","('Hydropsychidae',)","('Fabaceae',)","('Aspleniaceae',)","('Lecanoraceae',)","('Rubiaceae',)","('Caprifoliaceae',)","('Collemataceae',)","('Caryophyllaceae',)","('Eumenidae',)","('Apiaceae',)","('Physciaceae',)","('Phylloscopidae',)","('Uloboridae',)","('Violaceae',)","('Rosaceae',)","('Ranunculaceae',)","('Candelariaceae',)","('Aegithalidae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Brassicaceae',)","('Boraginaceae',)","('Apocynaceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Cladoniaceae',)","('Cettiidae',)","('Parmeliaceae',)","('Papaveraceae',)","('Orobanchaceae',)","('Megachilidae',)","('Liliaceae',)","('Cistaceae',)","('Convolvulaceae',)","('Cyperaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Placynthiaceae',)","('Salticidae',)","('Scrophulariaceae',)","('Saxifragaceae',)","('Upupidae',)","('Zygaenidae',)",Population,"('Plantaginaceae',)","('Lacertidae',)","('Lamiaceae',)","('Sphingidae',)","('Arbaciidae',)","('Cheloniidae',)","('Erysiphaceae',)","('Empusidae',)","('Erebidae',)","('Phoenicopteridae',)","('Pinaceae',)","('Strombidae',)","('Poaceae',)","('Campanulaceae',)","('Polygalaceae',)","('Cupressaceae',)","('Orchidaceae',)","('Potamidae',)","('Crassulaceae',)","('Berberidaceae',)","('Fagaceae',)","('Geraniaceae',)","('Colubridae',)","('Rhamnaceae',)","('Cystopteridaceae',)","('Juncaceae',)","('Plumbaginaceae',)","('Linaceae',)","('Dryopteridaceae',)","('Araceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Anacardiaceae',)","('Caliciaceae',)","('Grossulariaceae',)","('Gekkonidae',)","('Polygonaceae',)","('Malvaceae',)","('Peltigeraceae',)","('Primulaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Lasiocampidae',)","('Anguidae',)","('Acrididae',)","('Julidae',)","('Crambidae',)","('Meliaceae',)","('Mustelidae',)","('Lycosidae',)","('Mantidae',)","('Pyrrhocoridae',)","('Raphidiidae',)","('Testudinidae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Pyralidae',)","('Psychidae',)","('Notodontidae',)","('Ixodidae',)","('Cochlostomatidae',)","('Brachodidae',)","('Cucurbitaceae',)","('Lamnidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Helicidae',)","('Geomitridae',)","('Pomatiidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Arcidae',)","('Cardiidae',)","('Iridaceae',)","('Haliplidae',)","('Cypraeidae',)","('Capparaceae',)","('Margaritidae',)","('Mactridae',)","('Lauriidae',)","('Oxychilidae',)","('Moraceae',)","('Pyramidulidae',)","('Stratiomyidae',)","('Tellinidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Tamaricaceae',)","('Leiodidae',)","('Amaranthaceae',)","('Araneidae',)","('Cactaceae',)","('Selaginellaceae',)","('Astropectinidae',)","('Buthidae',)","('Glareolidae',)","('Eresidae',)","('Cicadidae',)","('Asphodelaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Lygaeidae',)","('Masaridae',)","('Nemopteridae',)","('Lampyridae',)","('Psammophiidae',)","('Scutigeridae',)","('Sapygidae',)","('Ranidae',)","('Sparidae',)","('Solanaceae',)","('Typhlopidae',)","('Unknown',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Pteridaceae',)","('Poeciliidae',)","('Salamandridae',)","('Endomychidae',)","('Certhiidae',)","('Callionymidae',)","('Labridae',)","('Mugilidae',)","('Polyporaceae',)","('Trachinidae',)","('Haematommataceae',)","('Pannariaceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Catillariaceae',)","('Gryllidae',)","('Colchicaceae',)","('Crabronidae',)","('Biebersteiniaceae',)","('Platycnemididae',)","('Pompilidae',)","('Oedemeridae',)","('Mutillidae',)","('Schizopetalidae',)","('Sparassidae',)","('Cicadellidae',)","('Viburnaceae',)","('Hypericaceae',)","('Hexanchidae',)","('Cynipidae',)","('Milesinaceae',)","('Otididae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Glaphyridae',)","('Oxalidaceae',)","('Oecobiidae',)","('Pholcidae',)","('Sicariidae',)","('Zoropsidae',)","('Erinaceidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Araliaceae',)","('Urticaceae',)","('Amelidae',)","('Gloeophyllaceae',)","('Targioniaceae',)","('Bovidae',)","('Lauraceae',)","('Geotrupidae',)","('Cydnidae',)","('Dasytidae',)","('Boidae',)","('Porcellionidae',)","('Leporidae',)","('Meloidae',)","('Pucciniaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2019-12-01,0,17.236381769180298,0.00019371509552001953,2.3414260715271813,14.830000000000041,2.730000000000018,9.686728011401101,0.4041445255279541,0.39863866567611694,0.39259548392295834,2.9704109686207167,0.40913541395756503,1.1792896801792074,12.623529411764705,0,0,0,0,0,4.0,68.53333333333333,269.7058823529412,225.9764705882353,0,0,0,1,0,0,0,0,2.0,10.0,8.0,3.0,1.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,14.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,102.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14522.873258382668,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0016326530612244899,2.7609102979732962
2020-01-01,0,11.461653669755378,0.0,0.8362486743485947,12.610000000000014,-2.009999999999991,7.152571392433686,0.3874052166938782,0.3784148693084717,0.3736861495494842,2.677034403933048,0.7334404975781404,1.1862141017399535,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-02-01,0,10.941046476261818,0.0,1.0267621089965533,19.090000000000032,1.2100000000000364,11.761206330434788,0.3851853311061859,0.3827092945575714,0.37418352198600763,3.330351431656405,0.0523043855871419,1.229869205222278,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-03-01,0,16.482174396514893,-1.1920917586394353e-05,3.0956084381726994,23.930000000000007,5.930000000000007,15.91097313684213,0.3764318525791168,0.37616032361984253,0.366060130405426,2.6174355996828895,0.18400071218628566,1.0234240724568078,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-04-01,0,22.47525877356793,0.0,1.6683408910942976,30.05000000000001,12.330000000000041,21.746052028895804,0.3706810176372528,0.3681955635547638,0.3602367296218872,2.472514693917375,0.5860589819399807,1.2393859089951795,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-05-01,0,11.152980885867692,-2.401736765023088e-05,1.2786051431900167,40.75000000000006,17.53000000000003,27.236530772068477,0.30184119939804077,0.29326990246772766,0.29000748200416565,2.5874368105330547,0.19562541290951288,1.087946720279965,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-06-01,0,8.174419403076172,0.0,0.6032021484881145,40.77000000000004,20.950000000000045,30.105202617435907,0.2521206736564636,0.24323363602161407,0.24373113598823548,3.1682340896627856,0.46965612357393033,1.579760293729043,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-07-01,0,21.073859930027083,0.0,1.2032324787879949,42.910000000000025,24.170000000000016,34.36128725426306,0.22246739268302917,0.21760006248950958,0.21681628432273858,1.3674247594467355,0.36054926481487753,0.7706743559810872,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-08-01,0,5.292221903800964,-5.019728632760234e-06,0.4984685041698238,44.81,27.870000000000005,34.22503349753697,0.20670032501220703,0.20090259611606598,0.2004670886993408,1.197192154892743,0.4560824634009725,0.7613451207263898,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
2020-09-01,0,45.79196116009143,0.0,3.246769679432022,41.25000000000006,21.07000000000005,31.592902666666703,0.22853994369506836,0.2139527052640915,0.21698916492462159,2.791509274964193,0.1791030063909904,1.117631396653682,13.827450980392156,0,0,0,0,0,2.0,71.52941176470588,284.60784313725503,210.87450980392157,0,0,0,0,0,0,0,0,2.0,9.0,8.0,1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,14.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,102.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14278.070984527643,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.004897959183673469,2.8042644525783182
