Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Physciaceae',)","('Collemataceae',)","('Lecanoraceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Cladoniaceae',)","('Acrocephalidae',)","('Cettiidae',)","('Caliciaceae',)","('Primulaceae',)","('Asteraceae',)","('Aegithalidae',)","('Catillariaceae',)","('Lobariaceae',)","('Ramalinaceae',)","('Parmeliaceae',)","('Zygaenidae',)","('Aspleniaceae',)","('Uloboridae',)","('Salticidae',)","('Placynthiaceae',)","('Eumenidae',)","('Peltigeraceae',)","('Phylloscopidae',)","('Acarosporaceae',)","('Byssolomataceae',)","('Campanulaceae',)","('Candelariaceae',)","('Apiaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Buthidae',)","('Cistaceae',)","('Nemopteridae',)","('Nephromataceae',)","('Orchidaceae',)","('Megachilidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Lamiaceae',)","('Orobanchaceae',)","('Psoraceae',)","('Poaceae',)","('Polycentropodidae',)","('Ranunculaceae',)","('Rosaceae',)","('Scrophulariaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Fabaceae',)","('Empusidae',)","('Erebidae',)","('Cheloniidae',)","('Glossosomatidae',)","('Pannariaceae',)","('Lacertidae',)","('Pinaceae',)","('Testudinidae',)","('Caryophyllaceae',)","('Rubiaceae',)","('Cyperaceae',)","('Polygalaceae',)","('Linaceae',)","('Platycnemididae',)","('Cupressaceae',)","('Violaceae',)","('Berberidaceae',)","('Crassulaceae',)","('Caprifoliaceae',)","('Potamidae',)","('Rhamnaceae',)","('Juncaceae',)","('Cystopteridaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Colubridae',)","('Araceae',)","('Asparagaceae',)","('Aeshnidae',)","('Anacardiaceae',)","('Acrididae',)","('Liliaceae',)","('Glaphyridae',)","('Geraniaceae',)","('Calopterygidae',)","('Bombyliidae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Gekkonidae',)","('Cicadidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Lucanidae',)","('Malvaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Unknown',)","('Lasiocampidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cochlostomatidae',)","('Cossidae',)","('Pyralidae',)","('Notodontidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Hypericaceae',)","('Gelechiidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Urticaceae',)","('Amaranthaceae',)","('Viburnaceae',)","('Enidae',)","('Lythraceae',)","('Amaryllidaceae',)","('Chondrinidae',)","('Heliotropiaceae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Zygophyllaceae',)","('Meloidae',)","('Leiodidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Araneidae',)","('Myrmeleontidae',)","('Euphaeidae',)","('Eresidae',)","('Papaveraceae',)","('Masaridae',)","('Mantidae',)","('Glareolidae',)","('Helicidae',)","('Julidae',)","('Phyllodactylidae',)","('Sapygidae',)","('Scutigeridae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Testudinellidae',)","('Asplanchnidae',)","('Morchellaceae',)","('Salamandridae',)","('Philopotamidae',)","('Endomychidae',)","('Certhiidae',)","('Polyporaceae',)","('Psychomyiidae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Saxifragaceae',)","('Apocynaceae',)","('Asphodelaceae',)","('Dioscoreaceae',)","('Oleaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Oedemeridae',)","('Pentatomidae',)","('Pompilidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Amelidae',)","('Dysderidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Himantariidae',)","('Discinaceae',)","('Oxalidaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Helvellaceae',)","('Ectobiidae',)","('Araliaceae',)","('Martyniaceae',)","('Moraceae',)","('Philodromidae',)","('Perlidae',)","('Onagraceae',)","('Dennstaedtiaceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Drosophilidae',)","('Heleomyzidae',)","('Armadillidae',)","('Bibionidae',)","('Fanniidae',)","('Bryaceae',)","('Orchesellidae',)","('Oligotomidae',)","('Lygaeidae',)","('Margarodidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Sarcophagidae',)","('Rhyparochromidae',)","('Scytodidae',)","('Schizophyllaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geoemydidae',)","('Donacidae',)","('Lampyridae',)","('Leporidae',)","('Gryllidae',)","('Phallaceae',)","('Potamogetonaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2005-11-01,0.0,112.98181116580963,0.0004261732051702438,7.942979836716133,15.510000000000048,-0.92999999999995,11.380997333333369,0.32906633615493774,0.2946435511112213,0.30831198625564576,1.966939131043191,0.08005814505015763,0.891830011812965,262.9450980392156,0,0,0,0.0,0,0,83.6078431372549,356.72549019607845,94.81960784313725,0.0,0,0,0,0,0,0,0,23.0,14.0,14.0,8.0,8.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1644.419898106772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01020408163265306,5.187445642827311
2005-12-01,0.0,27.33132243156433,0.00041872262457332,4.457779634334899,11.690000000000055,-0.18999999999999773,5.309555047619085,0.41411998867988586,0.3901631236076355,0.39926523866653446,3.280237305799146,0.905994747308645,1.6032958143295766,262.9450980392156,0,0,0,0.0,0,0,83.6078431372549,356.72549019607845,94.81960784313725,0.0,0,0,0,0,0,0,0,23.0,14.0,14.0,8.0,8.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1644.419898106772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01020408163265306,5.187445642827311
2006-01-01,0.0,19.771426916122437,0.0012425530258042272,3.2078497522405973,8.830000000000041,-6.0499999999999545,2.629468014035126,0.3966732323169708,0.35906487703323364,0.3743616579055787,3.7269483460506323,0.04687066871396983,1.3924082095827142,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-02-01,0.0,33.31004083156586,0.002152040224245866,5.248209546147495,12.950000000000045,-4.809999999999945,5.0460570666667195,0.43842825293540955,0.4114614427089691,0.4263823694705964,3.3967153462703616,1.0474460191678816,1.6660302687171282,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-03-01,0.0,13.763454556396937,0.0004351138613856165,3.3690142774921465,18.910000000000025,-4.96999999999997,9.024299885714356,0.4043595492839813,0.40120336413383484,0.40273206968307507,3.125957992834126,0.22233666612109107,1.049919493160299,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-04-01,0.0,14.788931608165967,0.0007390975937937583,2.146292206844191,24.49000000000001,7.850000000000023,17.214184752136873,0.3849266767501831,0.3812444806098938,0.3831139599800111,2.8653051028725605,0.6241703265377179,1.1873382635721181,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-05-01,0.0,14.815363287954852,0.0,1.0500054583542136,33.910000000000025,9.870000000000005,22.824312788802274,0.35039302706718445,0.3439875543117523,0.3469821393489838,2.364032271585729,0.39185659713417886,1.0775554464914814,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-06-01,0.0,11.378094553947449,0.0004351138045421976,1.0492587659291477,36.450000000000045,10.590000000000032,26.434937627826116,0.25606653094291687,0.248289093375206,0.2531532785654068,2.7367715475553656,0.8724379540734924,1.4509727940572072,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-07-01,0.0,12.772077490208034,0.0,1.386908009547565,36.670000000000016,20.890000000000043,28.041469889260497,0.23502257466316223,0.22479794919490814,0.22930937948226932,2.505448499531446,0.3775852165650832,1.066756009809312,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-08-01,0.0,2.7069538831661077,0.0,0.22333097744262964,39.150000000000034,22.810000000000002,31.060662857142916,0.194483682513237,0.18718215823173523,0.19003131561279296,2.9157218357454893,0.5638464543558974,1.559476755512437,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-09-01,0.0,13.352939486498627,0.0004351138045421976,1.4201547423101126,34.75000000000006,13.390000000000043,25.351090951251763,0.2324666827917099,0.22291237115859985,0.22765162789821627,2.6501893210259033,0.654986153221591,1.1287147468309968,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-10-01,0.0,17.045938968657026,0.0,2.1943615123461813,26.750000000000057,3.1100000000000136,18.354977595292667,0.34617316722869873,0.3154713213443756,0.32658173804283147,3.089362510301572,0.4741688045866497,1.0535864973608995,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-11-01,0.0,21.457397937695077,0.0,1.3862555418838185,16.110000000000014,5.610000000000014,11.999941264822212,0.3551386892795563,0.315714567899704,0.33171759805679324,2.685018957043573,0.23261770929459546,0.7716418230567592,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2006-12-01,0.0,10.779634405480465,0.0,0.8723667663242669,14.510000000000048,-1.169999999999959,7.259388444444539,0.381925493478775,0.3501269519329071,0.3617797636985779,3.015191281508356,0.625367770919753,1.2084294988332671,292.17254901960774,0,0,0,0.0,0,0,80.0235294117647,338.36862745098034,87.53333333333335,0.0,0,0,0,0,0,0,0,24.0,5.0,16.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1644.419898106772,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005510204081632653,5.45292484583446
2007-01-01,0.0,9.955942630767822,0.00014901161193847656,0.7776337920746543,14.850000000000023,0.5500000000000114,8.518173908225151,0.377130389213562,0.33874112367630005,0.35330895881652835,2.4949101777864695,0.3401381482225138,0.9782087439131493,303.1725490196078,0,0,0,0.0,0,0,114.99607843137254,313.72549019607845,66.20392156862745,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,1.0,22.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,7.0,4.0,1.0,1644.419898106772,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,12.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01489795918367347,5.576129523622336
2007-02-01,0.0,14.4207691257634,0.0008493657901453844,2.849551776817653,13.510000000000048,-1.7099999999999795,6.573959272727336,0.3913247287273407,0.3573656380176544,0.37315740280151377,2.68378995548494,0.2527204434087965,1.1359707544115762,303.1725490196078,0,0,0,0.0,0,0,114.99607843137254,313.72549019607845,66.20392156862745,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,1.0,22.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,7.0,4.0,1.0,1644.419898106772,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,12.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01489795918367347,5.576129523622336
2007-03-01,0.0,18.117406964300642,0.0,1.8187908080471542,19.430000000000007,2.1300000000000523,12.882692580463129,0.40004998445510864,0.3624367117881775,0.3765885605335236,3.2014358390058755,0.10507156086992787,1.4049088670496848,303.1725490196078,0,0,0,0.0,0,0,114.99607843137254,313.72549019607845,66.20392156862745,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,6.0,1.0,5.0,4.0,1.0,1.0,22.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,7.0,4.0,1.0,1644.419898106772,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,12.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01489795918367347,5.576129523622336
